,RN,RRN,Leaky ReLU,SiLU+dSiLU,SiLU,DDQN
0,0.021621621621621623,0.0,0.0,8.183783783783785,9.297642985402424,0.0
1,0.08303941349047145,0.7127350380595309,0.3891891891891892,0.010810810810810811,0.1274575797032605,4.515102487740352
2,0.10592388076900229,0.052407349809906266,0.34289192491143144,0.4,0.17960267811714759,1.1022786678080767
3,1.1935546408895141,0.9313311161548231,0.44606877915195153,1.6538243967045396,0.19217717659060732,3.384319101080763
4,31.164886311158526,29.63608544094455,26.93824661614735,6.6243767020766064,28.053941571403932,11.691043439870077
5,16.143235454137976,43.84854511099125,93.47726424079909,31.105878100431447,9.1507997100544,17.886427607463148
6,71.07337265469768,33.50557721496869,25.072275918427806,48.84863746198001,38.94997832015872,35.2758831720122
7,97.46678173832623,46.8488582727727,115.04408499889426,45.09960348618879,67.91477105374838,54.49543893634037
8,110.25136948927309,59.72196018392484,59.01095998465532,109.4193352972392,76.14577002335217,63.98500946402602
9,60.822018238105855,52.10598518205748,52.371832711775184,125.94303639590596,40.09663638681444,58.0468085851623
10,70.27544792396607,69.17217149388979,99.02160098912796,76.97475433800983,36.55106548930428,119.60479306685721
11,60.51024688470846,80.14918750428087,144.49322842688682,76.6650460691292,63.36827370453621,103.50250694263141
12,152.42161090262692,162.539364613607,109.3121096438829,82.0860684860491,90.5565813765876,142.041482437593
13,204.5243603824975,106.66004654751124,97.22786710458095,81.36233586373055,111.27058720872415,40.03133709812817
14,218.9674684143994,94.98506730752031,131.349068847731,80.2647178907053,116.90741828477684,71.2975407135587
15,149.28528518521256,65.96108198787934,120.13735476584993,72.87869016158523,50.05369309529538,51.461492753937506
16,172.4752562789885,81.50790808072759,104.22297509267615,137.20940325606387,92.09949009338783,107.4640679528196
17,79.44522482613878,110.16276783082716,132.45819203833813,91.17811827923555,83.53527224169423,139.6196840633992
18,102.45637631491712,125.57713187801119,124.484425476599,140.06775310227093,92.76348161973927,136.07314800355826
19,110.68229461664028,55.35835260587442,122.92370050656791,115.52539433443327,82.0794331896064,162.34600862105276
20,127.05275626358348,80.26108677477755,55.121316648555954,87.23857883245489,77.58355049551609,70.26165442149158
21,111.39697460398006,63.20667506814856,199.78487765847598,144.95467678410972,104.33029302765193,44.83012498359429
22,171.06201052072973,79.44839158601059,94.62193130570255,160.2728175713576,108.1715611725309,89.5610935232061
23,151.00940309175922,142.53857379006058,153.91597007950716,133.69834873015915,87.67175176768882,121.47439155976176
24,55.05882477484258,82.8236380486696,125.82786966500846,116.45559652028385,85.36289419941228,90.25464599636953
25,143.81741250554313,100.95968190020943,107.551078995977,179.15950919258506,75.5952780545693,96.14528563117784
26,124.23862344883973,103.27753227353946,145.34245207371333,140.08648523442534,108.22074932954212,112.19187583903026
27,49.13810601578476,92.140437722992,158.03680642718004,120.28377117921067,120.3377431979309,148.28095180756125
28,232.62828322747703,176.75157094440206,96.570892202719,119.88258534217516,115.7112648652961,100.77468331675234
29,105.50430901222344,84.43436856222392,199.44743606629635,64.74811684150467,100.26221734803843,101.00588690001872
30,75.92193456878559,115.28285204251624,140.09530701426115,93.60178616098197,67.49381992491449,98.01844661056492
31,44.898369949171155,158.18158563695954,142.71779143409452,116.59734938092018,107.51279907007357,173.46191811229056
32,74.896600481216,172.9728280258553,43.41931762533169,89.25792248800371,84.60678781542558,200.71743616905343
33,74.8401558286319,144.15217522333884,116.58844891423173,72.57863188140911,120.8387046040473,118.37689820571379
34,98.01407001601625,166.38178114460504,156.23636750619292,75.22602922257612,190.62881824744147,65.64493827723076
35,106.60523028222023,71.3499167786908,61.817625006425104,111.76230005446097,32.663991739693806,178.37297928400938
36,169.29912592647224,49.51327965565352,110.3883754607046,105.16549302273386,128.57029682830566,110.7413556501637
37,109.99247067524378,50.73741346104032,62.86602696567106,91.60741174223355,113.20179391083482,102.93860469349384
38,77.30334074700524,121.27255582575376,214.05446969540247,124.55599169320067,89.35586368875263,117.94080346081108
39,135.28291161909792,93.07015323890586,171.25588419988733,72.88473913512114,95.38149017615758,105.81392074770227
40,87.62787384435231,87.38928784907924,100.89533508248307,75.01763077749636,68.75773865838013,156.39951241980134
41,87.76777907891051,57.5180927427876,166.6278650199603,93.78033754281446,61.33308536057085,157.6567212167542
42,67.83196413109539,64.10305259084909,115.95224657858644,116.42200513805766,104.62297107461708,89.20204092702649
43,61.78535005709907,90.74316809363854,172.75264564521638,78.06974990050009,108.89009883222285,164.44952605751786
44,84.33524015450736,132.00637461776378,140.80754998932767,112.73953693274964,17.124602717972383,180.94828256931308
45,72.27068612160394,33.13154345329589,173.34887164408954,88.23114572075472,108.99663264060919,67.33231525315294
46,122.36605550233081,56.52780392110485,120.3768727928897,119.03783552759805,107.26887744481573,79.41935068012948
47,85.69172164151473,55.27306549116532,117.71921049932836,116.71161804462425,64.71869341715397,162.95385548783864
48,104.47984922741476,42.32153583545455,50.4176987905393,60.12994454625041,79.05713697321474,123.36513738783484
49,196.30050893476343,113.90251665446766,163.67710262525415,72.17816718437201,106.12943306760987,163.51050755123808
50,89.02345425048799,45.84198219921566,37.55631175837907,87.47932387821179,98.97340190279466,102.44572416376396
51,113.4393268445245,44.300138541760774,161.03390349075374,40.671015218739385,116.29046923773603,128.60323025178226
52,182.03806987104915,74.33036034791886,89.55894965457236,72.38888433662453,49.12105922565506,132.6498125125018
53,71.44671164998569,57.323562448874135,237.0159756244313,123.05555241428313,110.87328034103805,113.9864810432034
54,100.53724329717187,83.84860788614469,129.64149853863353,111.70612482319797,76.54889295773296,133.41419356015507
55,157.41679696010675,201.9490950670524,83.27180313768159,110.90914403445018,60.7157812560027,128.88471453871966
56,141.19543907668205,109.4336240455136,104.16480875653808,105.77669472389843,108.75797682835521,100.08299038698442
57,127.10610164950826,117.5703882937804,130.47142779707346,76.66419129764124,95.19842106869264,207.92798144647998
58,83.76168041120033,64.02985650717031,184.41826750302457,61.67836591538795,98.4404437013302,47.85190627502293
59,84.9574626598759,83.01966301571373,103.77795847967639,85.41290540478519,41.73307042858248,245.35832687396103
60,51.95664704958783,84.34461482558206,144.89427246908966,102.34393660829963,50.282541314768196,121.2558573457132
61,132.0649023002973,67.84218116561286,98.04752157533294,65.15797735603864,79.73388313827472,117.11023840749728
62,164.43810659790023,91.86104635118575,127.71654898418961,47.348661506265096,68.30532872559571,160.67596378058596
63,151.03773224517798,112.3616695521207,181.50617447216138,123.71065284906001,52.44972654906607,86.51730795597219
64,125.00111723916939,62.553538639458345,92.96441342512269,109.95850237576994,39.393322641562165,131.86271137909216
65,117.48670176149952,101.88492270089456,123.4769118413121,136.1698621659837,129.342500433776,152.28923303858716
66,84.48372761415371,109.23506606018437,127.57025650242436,108.94980592071157,43.60401245160853,76.7283511882862
67,108.84901446474686,132.90788980712298,70.01773824857857,104.36478825169314,108.78169959069544,46.57828470544421
68,40.86851485748907,35.65252081673463,50.72630983240719,172.5460279561076,90.50299362817269,163.07698599836618
69,27.669365615367333,127.33838306791968,143.14593806089206,94.38257831218108,144.02333619751008,173.01390950237897
70,45.99298465290016,99.97749369985955,198.3488282577436,70.40458798306138,103.16519607638888,183.65747301818126
71,91.4212893193846,111.28637503781115,115.73342505252498,91.58479879097591,114.26039356625155,69.97168694055648
72,169.03073917100244,166.2355522863909,109.55446209930709,37.712427293210986,134.29436519538558,74.00334779798392
73,221.7093338877585,154.76137999753612,115.30687009944555,143.4532270949235,54.66872883973194,194.7993243137968
74,175.85200940556803,107.86338924482622,128.83767010577097,101.69775316557721,168.52079423285957,76.5391496905265
75,72.89324566824092,129.3080799647126,190.50447413795573,118.79002364853106,47.464695172663724,128.43026035451908
76,129.53430025208561,66.02641229857903,148.0707973580128,113.8866734930053,100.73366882310694,101.15698968540454
77,151.87724363006635,107.8656950924518,146.71566338401342,112.57739046999552,112.0322044257034,172.8826376187009
78,122.36423880870288,71.86454883282096,153.87943786503703,97.02645917521515,51.81000525857873,173.25931901835534
79,110.37541288550958,70.9384206368381,167.12363948212143,87.59309849409792,144.34047403246876,138.11182983501322
80,64.30740980288007,53.33926116958339,177.10953613479978,102.62313980860172,110.0417779541012,57.850519361535454
81,64.26280496791739,36.08169844792415,146.42148325909918,135.2048029369671,112.93246003191817,163.43625956514114
82,128.55827866775897,171.6802141579901,152.74886691496891,118.8199815924313,61.62696877008306,110.76079448517524
83,120.6466379540166,57.72890389805517,170.46505971568888,85.83022020394773,64.62122436107926,121.41436272892692
