,RN,RRN,Leaky ReLU,SiLU+dSiLU,SiLU,DDQN
0,27.72256491834997,25.139096368765486,41.72771197688135,112.50474207321552,53.66513308858901,35.423657662571046
1,30.193582752994796,42.213037140946916,33.67140492785519,24.710056256288794,24.896432560242005,39.84503637069794
2,30.210365428672393,40.837195251307215,44.2701084656251,79.04526089186741,66.41231460207739,34.580746193146084
3,68.49389477059263,40.6730442782389,104.9798699537819,36.926234712088764,60.712181059552876,112.41397331101943
4,27.812432727285604,31.82187804827719,82.45976151658577,56.25905951967422,43.029528005071924,72.39265975967768
5,67.66361351315497,104.78178681774213,105.69106096066508,13.96528099391672,65.31285668994288,91.16350631364735
6,67.65001800404939,151.7179928979997,79.74632768395101,65.96883506683987,65.18937525426843,150.54709916499192
7,119.78595770825592,254.0643341307369,184.25771666213615,115.05664146878203,79.10032025211193,233.6376970083646
8,206.93168099868168,105.65387009774366,159.00871301437593,125.30080507453673,58.91401071827364,332.8991152414994
9,165.06406796091966,231.8981146796826,160.43540759181502,93.79030854337854,94.52473571195893,184.32746196002628
10,123.5653775483771,149.68205643140698,325.6060806622353,74.3269855423234,76.30288690002267,383.69071163437854
11,181.53374144145963,131.64675142429974,284.5155317425688,61.14998107410892,74.30208258734811,288.0153445335747
12,123.55465674010736,98.40722068516413,171.02152454959426,100.23607223180939,124.31530538710588,356.70627070947256
13,55.11828682735659,58.58976845730039,149.496981024132,153.8637148437871,91.0785798728796,199.87277287850742
14,25.90732188269671,87.45098401236878,213.02440738200232,47.61657037375439,126.7333596924344,241.41859011367765
15,122.8075662288899,275.2858173719467,340.3420561204563,103.29008506221363,232.9535752692899,322.50421890077877
16,239.85230413634727,135.36888558425318,118.3022614034779,129.55912098164467,192.66449216773904,226.52735374498053
17,49.79579936415524,147.49769597677164,255.8043067361568,153.23950291925945,157.1555163845189,188.77390356400198
18,243.6403462817118,172.9450382536772,230.90937425339226,63.07008188213151,249.10738647879012,184.15029413482873
19,225.05292581818344,184.24199049977676,340.03133768682517,91.58689720462732,118.71963249507293,528.9920005076104
20,438.01148472687277,120.29628148583807,241.0373360322855,92.79913517223684,203.31339730642947,528.508714257036
21,126.5255512670171,120.31691839429965,125.03937832670566,96.455462129426,122.31430752263374,323.66988056270446
22,241.10576711210786,265.73145320754327,149.5312120812042,97.76483848645576,126.13304755851182,285.59508585047433
23,217.16634929309097,65.16364659215006,469.2232877649468,108.12236555897468,143.69336887756702,214.01842288152878
24,303.6980243352942,162.6558700856604,391.9829808819356,119.7680725749256,346.5260547870253,181.56370042558584
25,241.569748973165,127.38765584511656,326.74349588197737,66.07519496023409,328.6120589754283,411.8062075528514
26,184.76635469529546,221.7352755952895,396.86228254354404,96.42650470825143,397.3373652038505,232.91667795897789
27,296.57054152929487,127.74306158731069,563.4422082088977,27.231389968835643,364.31010526260957,163.01685087231792
28,234.4032860423298,197.0779836872779,655.1458558487963,125.49515322156155,356.81348942634344,143.79505276573934
29,164.87728480233028,184.32192190834624,685.6008852951494,148.624320819251,319.48142667333894,213.10453229455214
30,354.7212046325999,232.776160414806,839.0146799806107,138.26601747487655,269.64008768814955,241.9402417261655
31,161.1077984077497,315.0032998057271,824.1420864506816,140.68719321322533,250.71344001979483,293.907974678447
32,299.3504478334243,234.42731141887523,843.1829011346996,140.60443220578816,334.60243211000846,295.9450193612908
33,175.13365039931273,192.6245499115561,835.7469055387817,54.010008192552775,316.32422982512117,175.84595366364158
34,73.36583251311632,513.8583919056289,860.1024683646688,78.1814523343543,325.50974874790677,74.98219479700515
35,303.09945252348155,665.5912641230295,869.8374439873821,16.797321703795443,275.7356178448137,305.5218393129047
36,345.07436459355756,534.8405408881752,949.8839299298656,156.92208433719688,164.9663772871644,344.650192628597
37,102.24250111094219,635.0348261190375,845.8088701236953,68.77707177512244,314.65668803667216,430.86213268488353
38,198.8536912749213,225.6311577996261,633.3159465141848,157.59330281959498,199.88633837312858,270.1777108065406
39,356.10231307120785,685.7219760255172,827.6524407453093,138.45780184602663,385.25679628059225,206.5243590655846
40,188.5917097225574,738.7457568852055,894.040247020673,84.76192533599288,471.33058232971007,141.8958469516908
41,347.2282143951551,512.0039882004306,1022.7853713920189,60.485238699230216,432.4632327975567,327.88764992069235
42,678.5617112199458,1131.4053562737388,957.5031920124406,166.26864702380556,265.8363115433693,269.01879118147224
43,403.8625991134052,677.6418348042075,839.0480266741954,133.66795314846593,280.22707226495646,369.0481768226249
44,284.39716123759655,422.43745778945464,1071.6711777251023,112.52000392745407,288.22445849802136,177.88291168581938
45,775.3762815922817,535.3061877527026,851.0249000160228,215.05570168248795,361.668002796432,421.7514316124789
46,589.1954196382518,791.3136408253265,1253.852598585367,155.92336222845344,427.2800551608378,352.0776931479266
47,199.9851178810112,233.5337503704204,993.9408913127348,187.31986024592157,296.40939938914045,266.07828963484855
48,238.77099424716107,341.5693692962344,1289.82539130218,216.64669981745988,429.34066846005277,93.5675544172317
49,186.97759876588304,829.8548882908282,1090.84599502128,88.82941485522937,287.67685823838355,128.5309849806419
50,532.1523541651643,430.5832412748591,997.490171563057,180.23677390690034,252.43754973497454,305.10901507532856
51,557.1747192009504,1060.2115146977546,1273.9172509117304,132.92014811674812,279.4989745530143,681.0967451178436
52,316.44265043479896,653.4508964046017,1072.8320389480577,122.26732241489084,218.39751494652833,448.5530135040327
53,522.2401027582504,298.871308704421,1141.8065089002134,166.45411558193558,218.62529067360208,544.9216891748476
54,669.071604845664,548.3282025744473,938.4684460648904,139.22112758134583,146.74033040336803,348.3658310297388
55,399.61648256685885,782.1216798485952,663.5171202174214,145.05688278173756,55.68719437780953,268.73981627749123
56,508.6721231415717,469.0588092539473,448.5369840604005,97.63948875242556,159.18252824417598,319.19360674750175
57,673.3954839325346,532.1705228688346,405.78846468957,113.81117005284909,78.54585619221608,257.82695780942606
58,537.9302391889497,538.780798454327,487.83504966837023,205.35629760630155,110.43919744205125,301.2125963273893
59,688.7643870529758,423.333341113814,282.52481245312435,79.7078393609569,49.59843015539563,536.3482187048079
60,257.1085579969075,463.3371867839836,449.3285886916079,99.271162123544,119.65210177753013,440.1475867013055
61,708.1248918860621,645.7541902144314,275.83085092057416,148.00442460864832,149.40696340401888,513.1474333005718
62,673.2752312229012,637.9647362034331,265.87579621632165,102.75685220472741,55.670881948055715,790.5526842796463
63,881.9145857944866,734.3983194161137,364.9098100943089,129.24125275940787,162.2865724555032,600.5192008500089
64,848.5346174620017,431.86397483806365,398.42942417328277,134.9954771943033,147.1683367555932,203.01530152825825
65,435.81842008495886,750.523252309488,416.82380931381925,112.422223502874,106.09906976792944,178.85191418362015
66,457.86615133946947,441.9922601703687,283.1736001204647,224.5789870735419,107.42821219373813,580.000321662265
67,502.95694754687435,620.9581467304755,464.8041744285971,112.34169357306368,154.94735662431032,584.7277147932114
68,862.5589920628954,619.7602321737204,436.80409404135844,191.8139793396934,116.16777993433921,351.2658327589202
69,835.3566098015806,315.02511123819255,545.1336921977875,309.5905449377023,103.47649741606477,353.041848653603
70,804.3743757193312,718.1156294094144,356.79022492578594,175.51874060131513,92.4709539100383,325.2218630050076
71,595.8170711870888,445.8726350116176,457.8447164793237,207.1691126209747,61.94914357509587,487.87974906862706
72,899.8052998405193,562.5693784570466,391.60012072964287,147.06562058295404,115.7107058016332,750.4992579449178
73,537.8867138362737,479.9496756927923,482.64324466747183,239.21873512050638,96.02620010599924,358.99279343235446
74,909.4201756565207,168.7051086235341,385.5114373628611,75.22608557871234,125.06625186479118,344.65166942212585
75,768.2014127934092,614.8446824369995,480.66649405198854,97.62829095424843,108.19066300125407,492.8125601812089
76,670.6577431121663,592.6904800042912,110.54438934413545,118.75572581482682,123.02756807031474,355.3982010493704
77,1061.223986768561,298.76163267891786,19.240449609910666,204.7435106572309,80.74939872000043,466.4282755186711
78,455.7741930678652,139.45970360369628,28.16495469542516,115.02245075017166,86.95911839372911,590.5504331811143
79,610.3514788601826,490.8173815635866,44.862777483739414,142.9227036508581,64.55537048086416,451.66519096436815
80,795.6171080735271,913.1934426927623,83.26856570152782,113.63512652096261,67.91764625742611,596.9900098753794
81,631.9738457327626,523.4768184667453,54.496507338816535,173.16333770849255,94.37379830551822,385.3690731612809
82,386.5545273543279,533.0549329966257,58.65871523559802,65.90661223600826,141.20895529321834,509.9669245878444
83,864.8648881645029,720.3361989016885,48.830561597494466,125.05237799538443,162.85403093620548,547.2566415580864
84,797.383809965036,330.8850845685878,59.71943853475648,147.54320806538482,106.41014159063525,512.3210320050405
85,184.08208360371617,829.0304859266465,84.73168260279152,129.3549160213537,124.59788405614478,946.6880647334506
86,247.03292328595728,491.62420829979953,187.5531340552779,134.86257879759506,163.1633449438739,386.22132714174614
87,453.00935131708405,589.638854646097,24.23328800125513,56.77166378225029,157.924767989492,488.0580577802481
88,513.0776007168275,535.0289718243956,107.71275216093115,58.31914586304657,160.09917770791756,774.8058833761412
89,353.7512296587713,756.526750930604,35.14481069165477,156.38493966479797,114.28256449886014,370.1561461177931
90,881.1702415056923,438.3316146704908,210.39798230502623,138.73011059021718,139.0523432481936,405.46966338535486
91,775.2897905932563,900.8237405913843,119.64397392453449,87.89038736069584,60.81286406978253,445.44034636673365
92,971.6525370385882,422.6809304474307,179.1844559865794,248.4565198157361,84.05273797956286,133.8052207808289
93,298.0040408738187,815.9146129403681,51.63864143722878,79.4969093062238,78.32620747283228,1021.9454750093053
94,571.7452814922711,427.14365570059687,116.6430530110023,177.75409415009824,38.41043795411868,1648.4519592480056
95,483.60745618722433,860.2163477839139,97.38459600783227,67.91345653681097,43.52970819262861,1448.4439996500196
96,969.3640813466956,387.703039455181,58.5970507011967,176.97254996185777,27.409519188490634,1538.0304250987556
97,461.1941076417569,300.1578768436069,60.53140944803733,145.01580281015825,38.120103018754854,875.3823216829974
98,288.12340696274146,279.80754632721107,87.00429472573029,165.0702372454448,27.271577892577643,775.4908222139811
99,792.8341343803069,1248.6932166055499,132.8152270514627,273.2566399064786,55.977800497805326,817.2508047667393
100,807.9779894822431,782.8576877073449,84.03144568527773,65.6459533876457,24.00563811537509,839.1643258692342
101,253.4880504412096,392.18965042160346,140.97372594843702,276.73001597541423,49.54902263493954,300.0555867604124
102,786.2077161740978,899.4407293607236,79.18308274283832,85.8275189917434,21.39445068176389,353.2325315820817
103,569.1886407211721,974.713198144931,57.0942727091579,206.91234856662945,38.36637816288362,211.1864165116535
104,307.6255646769863,688.737719450667,70.28252796697485,261.7055429723755,16.822881162981115,836.1742362905878
105,690.535243874167,538.2919541357448,27.04349207839245,110.55869298482078,23.81616324092526,526.065469084201
106,672.2369463762366,427.0963594051266,106.53829800362506,210.9420806457747,20.4157272298046,278.23625725755727
107,748.2703736806931,194.42435175089742,124.26836926282373,135.08671983170063,34.99130730105051,1052.431674341937
108,478.4373625152399,779.9514650126488,68.96338797442365,170.23010672503133,38.717900673532725,1084.9524630232986
109,583.7353831284398,568.8211266643874,42.2363628684011,121.78062968146332,43.34352939755759,464.7215154998315
110,506.06043238894193,815.3313744880237,118.07635096992877,137.84814062462212,27.387761684648165,767.6443887116429
111,1134.413353885231,152.21146669628914,146.0863133873651,191.0493427133757,38.21392511390026,756.1262448849845
112,618.9909097672181,941.5934632686701,161.18974691251515,55.224227271210125,53.65683331401167,999.0947572743273
113,585.2697029402218,780.2182915628212,150.7730782705459,121.15561151828392,55.05050413850448,975.4657205914609
114,1228.5611875975123,531.3126665313619,78.10650194871887,85.51653473933848,34.27768380793115,199.73672571896498
115,962.2785767699448,545.1851979962905,182.7001179533112,111.2645193813403,55.26905265458914,515.5838509003522
116,372.8647206720098,957.9458834676908,71.85605090728524,109.82790057099872,50.780914174170206,515.9774188541174
