,RN,RRN,Leaky ReLU,SiLU+dSiLU,SiLU,DDQN
0,6.1,6.104347826086956,8.772413793103448,6.0378234004281195,0.8133333333333331,0.0
1,13.231263834758273,20.90922366646494,28.176082557238193,32.56947729613287,13.811909202400942,0.0
2,32.16847660681445,32.13329614902558,56.282289442308844,21.70243758802136,33.415637586249716,0.0
3,20.92118515527497,51.35495478141315,63.58529890736089,30.424621016626364,40.62051054814545,0.0
4,16.797923131752732,17.53794557832283,16.027269917095524,46.33764399855879,44.803272186963696,0.0
5,12.254805074369285,29.64624329709695,50.32178483203427,47.93489655597354,58.48933300337679,0.0
6,17.315321345864678,13.924082961770925,25.237163005877385,33.51352126997517,24.148115532607516,0.0
7,34.77890324161415,25.944223495086245,26.986147600245488,45.781076766083295,36.67372972215927,0.0
8,16.788542893346804,21.27250177535283,35.25983962084718,27.98678490319841,24.91103932662869,0.0
9,23.114028825614305,30.896262105582583,37.680150739688195,23.836280502879973,27.51440225905654,0.0
10,27.662714418467104,33.74623172473696,32.50403035437069,24.153855461771787,36.54231636038548,0.0
11,14.27110881173165,8.56628337152032,47.69709326574396,46.46645223113361,10.942741086873038,0.0
12,20.74949668737334,24.82199982286259,36.62639499192533,25.91312100558045,36.12749074800189,0.0
13,24.52288919150927,35.553595361906645,39.39797522589552,35.50192786262545,16.77308713232527,0.0
14,23.20121594456949,20.085688779408848,29.520340545150017,36.86049588552505,24.03905925725068,0.0
15,15.046789001820496,30.07362674097056,26.092657306111256,27.485967385366227,24.53100877977252,0.0
16,33.4748024626014,29.712575224119828,26.272516886276957,33.65434611702824,38.70530142394645,0.0
17,16.53869913221776,22.828229704855822,28.520485704635753,26.834755912126102,25.12221064409113,0.0
18,21.54641722435154,32.97989105708547,23.629927937075536,52.129392016289074,22.54945680966441,0.0
19,22.35041170951827,18.81968227632311,43.58624618829014,27.827727281021065,16.64254658124731,0.0
20,18.589720558163247,19.049926555742424,21.225657420252315,31.419229176237778,24.267076605932868,0.0
21,29.467881561609843,19.47155443265269,34.31756099829115,28.311474867811057,21.7052031362879,0.0
22,18.05912144118144,28.214758280530827,35.12015297014932,28.266090731499162,31.519700684585683,0.0
23,22.98760349711815,14.275196430257258,32.87645039400091,27.08593342871346,30.353036805767708,0.0
24,17.00365157674935,17.487105405926084,36.02139739388112,28.372689852716785,35.00087435342848,0.0
25,14.327265566992887,26.03752343087662,19.388114410252246,25.30668064543032,22.46925340952001,0.0
26,25.989811627116065,17.051334755426645,20.407974567941654,39.833413927938736,19.611452128081346,0.0
27,20.091657465268085,12.18045717731039,27.958545737412358,34.696363176101315,33.64471970365884,0.0
28,32.14002084941022,20.404577553909384,41.84508987752927,20.352063594682072,40.653509697023324,0.0
29,22.059579159571076,32.78096199725582,26.2203268071723,50.4813385298935,12.310712369306875,0.0
30,23.924325414267752,12.974583074191173,26.57856576595124,40.38835946154959,39.49370402303603,0.0
31,17.242740207676682,25.099034719586342,17.719102251962276,29.942990638078445,25.499132403380624,0.0
32,27.118988403051564,25.493568010993723,25.047041675662484,26.988351885220872,28.28474046054618,0.0
33,28.44213308043481,41.171012391661705,33.98053754423995,35.37255312799599,17.127893599435044,0.0
34,31.93603294086978,18.827531174199873,29.763623122080375,37.5568389867214,24.339119210462382,0.0
