,RN,RRN,Leaky ReLU,SiLU+dSiLU,SiLU,DDQN
0,2.641080484327955,2.814043428229259,96.23381329038575,67.99764107676279,150.71238402877992,95.64337607655749
1,406.62218520402035,427.06700140046314,389.2126986311222,364.1446906560435,450.87506586238726,577.9829403970905
2,653.4559534708764,555.1935745124372,494.29751718817425,543.9018006846856,410.43072576731885,620.0092642301222
3,562.7274208344852,530.4370999855089,646.340020340496,524.8155244880688,466.59314698008313,712.9637314823767
4,663.2447180025099,524.8490049775974,579.416614925776,356.5930796672295,445.48765921260394,807.3103701220558
5,732.1738545777637,765.4048646943098,698.7950416965588,563.2979936344834,467.08935338878183,1108.041125345889
6,721.4773770317021,995.5383375833396,689.538224156491,561.4719744121153,561.2315919508148,1903.5336287149148
7,981.851431718838,1157.6406870168216,714.4900554522164,550.5880244844051,480.14408046859063,1766.4002843839742
8,1661.9514546087557,1818.757087225149,1296.0140708830127,651.2451625338603,512.8531983043699,1891.880223790508
9,1329.327322084168,2226.8423293855853,1038.442435386789,710.9540293468197,523.2063429846387,1698.177416097525
10,1934.65123702716,1519.430468571556,1663.3248280708092,691.9331952440216,478.17431184146443,1281.3628312496082
11,2339.509320652169,2171.9916470371254,1587.8460923186394,846.8593773585293,446.8097020258422,1773.5463326143813
12,2200.258504940558,2184.9305452750386,1318.8993863265002,764.558572375545,506.01584831436475,1357.8613793045672
13,2604.657396815092,2898.013642929904,1261.5089134268155,708.7753182607137,543.2857846091911,2802.166853144782
14,2852.1340029490793,3056.084683681832,1166.9648085572935,731.2503236156267,576.3046149973851,3211.010955771204
15,2399.9794343717263,3472.516371672563,1182.4591029782898,648.9089028808628,494.05785761581046,3673.426685331577
16,3451.06999908301,3885.0550729304314,1554.7118220984826,689.4244029523219,492.3045435087247,3603.6726141392237
17,3177.641339154751,4139.742452222393,1087.1504686590274,722.4598222799631,416.6257749207474,3546.516603551818
18,3966.4731493386666,4300.384206989391,1554.2760134724263,733.5446326485314,496.29810161096805,3577.687322094645
19,3881.9407305272643,4413.100860125899,1832.068084881294,711.4593039081768,516.57577425907,3413.342041883291
20,3887.4664071421676,4409.134867354141,1995.47123755042,652.2236894730844,454.76818370729086,4439.2504129875
21,4042.9498548201273,4616.126847779842,2138.046878804613,611.4406620283804,511.42490170569573,4603.180928261792
22,4086.5611053045154,5377.294451722705,1260.6973741505449,524.082780722036,459.7680460156654,4176.188330403139
23,4862.543272266157,4543.327723452252,1639.3447026129088,647.8642198336375,493.4649723067817,4451.678838924847
24,4776.190647807716,5782.776661614121,1841.5365578024835,739.135444472304,477.55750143797286,4574.485745462594
25,4273.645867202875,5779.815308585453,1883.648917113238,670.7559063538595,509.14464204786793,4145.882265884176
26,5251.063893968314,6020.315095308195,2054.4494456113816,695.2963467737748,531.0294569169453,4893.248683928058
27,5461.85189682847,6032.128267614041,2279.099692350709,708.5008287384999,481.7893267173771,4473.399614034062
28,5511.008992600549,5976.460761976663,1491.6617172481103,678.5122366702853,489.5347804352982,6166.7705722078035
29,6216.371621381162,7100.733919685826,3273.013873474197,617.6986770054818,465.3579822097578,5381.537590081763
30,5396.9509893094455,7467.1310686665365,2268.786209370467,687.3250660810428,556.4824689705813,6074.659905882526
31,6040.8879287882055,8121.427775091863,2849.6550728265206,884.1306980104307,463.2372618829869,5433.812020398252
32,7357.148894130163,8041.5360731746405,2894.4278805632503,647.194106994051,463.09101375940025,6047.256367325296
33,7390.86695944983,7618.284090513,2644.2172337075467,656.7455805639664,505.61998374297593,6333.860831885453
34,7667.149459021261,8295.382210801596,2200.9590021028735,762.1173662177439,505.5659637877285,5887.931589788671
35,7564.594367477187,7985.144316739704,2676.345690584939,927.3228939112145,428.9410973316202,6833.331832771492
36,7706.181319751287,8948.350928421598,3157.916284935094,724.2767891756056,387.00577760206363,5649.00909666924
37,7961.858742785524,9198.182376100911,3534.9531296816917,681.8264144198982,441.9663082770385,5983.065317247686
38,8093.941529015387,9368.104402117515,3299.7951614680364,626.7349724539454,469.7626385806178,7371.248825282356
39,9170.293790084752,10002.772108341494,3053.9693696592376,906.3963697316456,514.8558668747754,7503.307192900032
40,9141.945247099675,9907.758363835608,3505.2741999220575,762.5466607208358,498.95798530042896,7084.985817794797
41,9150.553581823602,10226.857500551905,3480.113874848127,809.5569273451201,435.41188593419304,6418.611852795564
42,8749.536415841105,10193.387274724408,3361.2392949045097,778.5809280372275,501.237638364507,8702.212639816611
43,9120.468435420302,11165.074133783572,3335.8320504368044,696.4836071949516,539.8952834250321,6548.985143735974
44,9838.465448698002,10199.946523042576,3509.5707576741465,766.8124595027261,508.12587426491956,7279.822177524288
45,9729.282050631413,10756.483355069253,3701.305421518592,968.7840626818597,423.84381891185205,7980.080966992231
46,10141.702339726888,10747.226991911617,3461.4261456535523,673.3688627616795,515.0176357142456,7848.932239607898
47,10311.095348508203,11273.293928089686,3441.037015252913,811.4538227454178,485.4760450685229,7543.409415763034
48,10278.773959360758,11428.911867869372,4260.907512854807,695.8258510971162,457.96573231815427,8514.13589398989
49,10344.136377442203,11537.265436087986,5187.05581092179,616.9572030269609,476.06369248183785,9421.827917528255
50,10225.267226951159,11806.49475151597,4184.710298710497,939.1077530427377,536.8789973597666,7207.817262254517
51,10341.056017986062,12209.215440674503,5076.726548569633,1135.8268223770906,531.5245273310509,8778.71843098734
52,9640.044594095252,11324.283881808567,4473.346069773014,705.4791663367546,567.7525193077789,8172.704393696581
53,11693.204120505787,12085.38605309389,2933.2503145533788,696.5191545796423,550.3009693436837,8561.82103868974
54,9661.328778250938,12099.214795632699,4122.393783984793,769.9613351355076,499.89548950826673,9320.291647635346
55,11046.921361057626,12358.112469549586,3517.0269611567514,670.0204531892657,510.20520981208955,8674.253235239097
56,11430.57294781481,12688.13374347284,3890.0673843620143,755.4651017144722,616.6564265446947,8522.63466102573
57,11970.263641309768,11856.763892450492,3779.173465170764,797.7434659724682,619.0098161490971,8350.575772113541
58,10983.67825610852,12657.575664610835,5289.69848186467,761.7480559405373,425.81676170039617,6846.2782162629155
59,11500.879722231048,12937.118935304907,2753.6407646288767,760.9019252506095,508.77556075885843,6896.472086912821
60,11744.5030241046,12710.982557534104,5076.914878635251,664.458014025228,508.27404446692,9020.49269112479
61,11214.403606168393,12954.865685719677,5402.158507950962,614.2022506004527,528.213126391239,7756.610521963463
62,11968.960055928725,13144.544568020629,4534.1592241452945,857.4807576370015,616.0669117460027,9729.780916816313
